Release_Date,Title,Overview,Popularity,Vote_Count,Vote_Average,Original_Language,Genre,Poster_Url
2005-04-04,The Fabelmans 4,A compelling story about discovery.,18.29081,19028,7.7,es,"Drama, Documentary, Thriller",https://image.tmdb.org/t/p/original/33708.jpg
2020-01-27,The Matrix,A compelling story about discovery.,14.418914,15745,4.9,en,"Romance, Crime, Adventure",https://image.tmdb.org/t/p/original/72634.jpg
2022-08-13,Collective,A compelling story about love.,6.798731,19168,5.7,en,"Crime, Family, Thriller",https://image.tmdb.org/t/p/original/40109.jpg
1993-02-10,Arrival,A compelling story about justice.,0.129707,22588,7.3,it,Action,https://image.tmdb.org/t/p/original/38806.jpg
2015-08-06,Top Gun: Maverick,A compelling story about survival.,13.713075,20363,6.7,ja,"Western, Romance",https://image.tmdb.org/t/p/original/74168.jpg
2005-09-09,EO,A compelling story about war.,6.726973,29848,3.8,en,Documentary,https://image.tmdb.org/t/p/original/69704.jpg
2018-11-20,Doctor Strange in the Multiverse of Madness,A compelling story about justice.,26.530969,19884,4.8,en,Family,https://image.tmdb.org/t/p/original/88033.jpg
1997-07-05,Mad Max: Fury Road,A compelling story about adventure.,0.484753,9773,6.9,es,"TV Movie, Action, Fantasy",https://image.tmdb.org/t/p/original/90028.jpg
1991-03-05,Spotlight 3,A compelling story about love.,17.581239,17917,6.5,zh,"Family, Crime",https://image.tmdb.org/t/p/original/69024.jpg
2005-03-17,Sick of Myself,A compelling story about friendship.,56.765765,8063,7.0,en,"Documentary, Crime",https://image.tmdb.org/t/p/original/99742.jpg
2002-08-16,Decision to Leave 3,A compelling story about family.,3.833122,17381,7.1,en,"Drama, Thriller",https://image.tmdb.org/t/p/original/93840.jpg
2008-05-22,Pulp Fiction,A compelling story about friendship.,12.759907,27824,6.5,ja,"War, Comedy",https://image.tmdb.org/t/p/original/90879.jpg
1996-10-16,Wild Rose,A compelling story about survival.,1.917491,24309,6.7,en,Romance,https://image.tmdb.org/t/p/original/36777.jpg
2013-11-09,Society of the Snow,A compelling story about love.,19.652987,22797,5.5,en,Music,https://image.tmdb.org/t/p/original/19234.jpg
2015-07-23,Preparations to Be Together,A compelling story about love.,15.993798,21715,6.3,fr,"Mystery, Science Fiction, Animation",https://image.tmdb.org/t/p/original/55439.jpg
1996-08-14,Bridge of Spies,A compelling story about survival.,10.463549,3855,6.6,en,"Music, Animation, Comedy",https://image.tmdb.org/t/p/original/78228.jpg
2017-03-01,The Teachers' Lounge,A compelling story about justice.,14.736842,13506,8.2,en,"Science Fiction, Western",https://image.tmdb.org/t/p/original/90783.jpg
2008-08-04,Whiplash 4,A compelling story about justice.,45.378105,6311,5.2,ko,"Comedy, Mystery",https://image.tmdb.org/t/p/original/34892.jpg
2014-01-19,"Argentina, 1985",A compelling story about discovery.,4.370442,11895,7.1,en,Comedy,https://image.tmdb.org/t/p/original/63201.jpg
2009-01-21,Triangle of Sadness,A compelling story about family.,0.45646,16492,6.1,en,"Horror, Drama, TV Movie",https://image.tmdb.org/t/p/original/52519.jpg
2018-01-12,The Zone of Interest,A compelling story about love.,39.561523,2298,7.1,en,Mystery,https://image.tmdb.org/t/p/original/71930.jpg
1998-08-24,Compartment No. 6 2,A compelling story about family.,17.213199,26100,6.1,en,Science Fiction,https://image.tmdb.org/t/p/original/47325.jpg
2019-05-01,Guillermo del Toro's Pinocchio 2,A compelling story about discovery.,44.265577,20691,7.6,en,"Mystery, Comedy, Animation",https://image.tmdb.org/t/p/original/94139.jpg
2000-06-17,Babylon 2,A compelling story about love.,18.173656,25219,5.3,en,"Western, Animation, Documentary",https://image.tmdb.org/t/p/original/77771.jpg
2022-04-12,Little Women,A compelling story about family.,33.231588,7806,6.4,ja,"Family, Fantasy, War",https://image.tmdb.org/t/p/original/54099.jpg
2023-07-17,Les Misérables,A compelling story about discovery.,11.230921,7273,6.7,ja,Crime,https://image.tmdb.org/t/p/original/77199.jpg
1994-03-21,Fight Club,A compelling story about discovery.,27.714685,29427,5.4,en,"Adventure, TV Movie",https://image.tmdb.org/t/p/original/63002.jpg
1999-06-21,Coco 5,A compelling story about family.,48.846478,12787,6.6,en,Horror,https://image.tmdb.org/t/p/original/78297.jpg
2011-08-23,Inception,A compelling story about war.,16.978388,8780,7.4,en,"War, Western, Science Fiction",https://image.tmdb.org/t/p/original/54516.jpg
1998-05-26,Sound of Metal 2,A compelling story about survival.,3.988178,20353,6.1,fr,"Drama, Music",https://image.tmdb.org/t/p/original/80880.jpg
2009-07-03,Killers of the Flower Moon 2,A compelling story about love.,6.2613,7395,7.1,en,"History, Adventure, TV Movie",https://image.tmdb.org/t/p/original/71751.jpg
2020-07-16,Roma,A compelling story about justice.,4.429014,14872,5.4,it,"War, History",https://image.tmdb.org/t/p/original/39900.jpg
2001-10-23,Evil Does Not Exist 2,A compelling story about adventure.,5.670004,8474,4.9,en,Action,https://image.tmdb.org/t/p/original/95843.jpg
2022-11-17,Doctor Strange in the Multiverse of Madness 5,A compelling story about friendship.,7.317643,21732,7.0,hi,"Music, Fantasy",https://image.tmdb.org/t/p/original/34263.jpg
2006-03-23,Titanic,A compelling story about justice.,16.199634,4891,5.5,en,"Documentary, TV Movie, Thriller",https://image.tmdb.org/t/p/original/57886.jpg
2010-10-19,Fallen Leaves 3,A compelling story about family.,17.734232,20348,4.2,ko,"Science Fiction, Horror",https://image.tmdb.org/t/p/original/72404.jpg
2012-10-20,The Irishman,A compelling story about love.,11.119938,16028,5.3,fr,"Science Fiction, Horror",https://image.tmdb.org/t/p/original/48694.jpg
2015-02-02,Waves,A compelling story about discovery.,19.11211,15701,7.8,en,TV Movie,https://image.tmdb.org/t/p/original/50642.jpg
1991-12-06,The Whale 2,A compelling story about friendship.,1.701899,20321,7.5,de,"Romance, War",https://image.tmdb.org/t/p/original/40156.jpg
2004-02-22,The Innocent,A compelling story about discovery.,1.837662,25038,4.9,ja,"Animation, History, Horror",https://image.tmdb.org/t/p/original/39156.jpg
1996-08-22,The Fabelmans,A compelling story about war.,3.770724,9377,4.4,fr,"Drama, Crime, History",https://image.tmdb.org/t/p/original/80446.jpg
2020-06-25,Drive My Car 2,A compelling story about family.,14.599439,21305,5.7,ja,Drama,https://image.tmdb.org/t/p/original/71325.jpg
2004-12-26,Borat Subsequent Moviefilm 5,A compelling story about friendship.,4.815834,423,7.4,en,"Drama, Thriller, Western",https://image.tmdb.org/t/p/original/30306.jpg
2005-02-06,Once Upon a Time in Hollywood,A compelling story about love.,6.661523,17944,6.0,en,Documentary,https://image.tmdb.org/t/p/original/34870.jpg
2014-07-03,Supernova,A compelling story about justice.,10.226943,20920,6.0,en,"History, Adventure",https://image.tmdb.org/t/p/original/43013.jpg
1993-10-09,The Florida Project,A compelling story about war.,33.412029,14724,5.5,ja,"Comedy, History, War",https://image.tmdb.org/t/p/original/23476.jpg
1997-01-28,Crimes of the Future,A compelling story about friendship.,0.279182,7151,5.9,en,"War, Adventure",https://image.tmdb.org/t/p/original/43205.jpg
1994-08-25,The Eight Mountains,A compelling story about love.,20.960978,13192,7.2,ja,Action,https://image.tmdb.org/t/p/original/29265.jpg
2013-10-21,Speak No Evil,A compelling story about justice.,22.105279,22965,6.3,en,"History, Crime, Science Fiction",https://image.tmdb.org/t/p/original/87796.jpg
1991-03-11,Shoplifters,A compelling story about love.,32.054786,16235,6.0,en,Music,https://image.tmdb.org/t/p/original/38277.jpg
1996-12-15,Parasite,A compelling story about war.,53.987639,1956,7.0,en,"Western, Comedy, Crime",https://image.tmdb.org/t/p/original/85640.jpg
2014-03-21,Ex Machina,A compelling story about war.,0.406868,21597,6.3,en,Horror,https://image.tmdb.org/t/p/original/90439.jpg
2002-04-09,Triangle of Sadness,A compelling story about family.,3.339606,201,7.3,en,"TV Movie, Romance",https://image.tmdb.org/t/p/original/97799.jpg
2021-08-22,Aftersun,A compelling story about adventure.,43.461211,16434,5.4,en,"Fantasy, TV Movie",https://image.tmdb.org/t/p/original/24281.jpg
2008-04-07,The Worst Person in the World 5,A compelling story about war.,12.26893,14185,6.5,en,Western,https://image.tmdb.org/t/p/original/20482.jpg
2000-07-27,Supernova,A compelling story about discovery.,16.629373,10061,7.3,ko,"Animation, Documentary",https://image.tmdb.org/t/p/original/85017.jpg
2023-04-03,Drive My Car,A compelling story about love.,21.755062,5902,8.1,en,Horror,https://image.tmdb.org/t/p/original/65229.jpg
1991-11-22,Saltburn,A compelling story about love.,22.730433,25918,4.9,en,TV Movie,https://image.tmdb.org/t/p/original/75757.jpg
1996-04-02,Little Women,A compelling story about love.,53.688745,3459,6.0,ko,"Action, Adventure",https://image.tmdb.org/t/p/original/64831.jpg
1998-01-12,Godzilla Minus One,A compelling story about friendship.,115.848454,8337,4.6,en,Western,https://image.tmdb.org/t/p/original/34436.jpg
2016-10-18,The Silence of the Lambs 4,A compelling story about justice.,25.470564,5919,5.0,en,Mystery,https://image.tmdb.org/t/p/original/24784.jpg
1994-06-06,Call Me by Your Name,A compelling story about friendship.,6.771683,12403,6.2,en,History,https://image.tmdb.org/t/p/original/22643.jpg
2023-08-07,Minari 4,A compelling story about war.,42.364047,29200,3.8,en,"Music, Crime",https://image.tmdb.org/t/p/original/41222.jpg
2003-10-27,Preparations to Be Together,A compelling story about survival.,1.009471,1951,6.7,en,Crime,https://image.tmdb.org/t/p/original/74130.jpg
2020-09-12,The Quiet Girl,A compelling story about family.,5.255389,26151,6.9,en,Music,https://image.tmdb.org/t/p/original/57731.jpg
2012-10-18,Hillbilly Elegy 5,A compelling story about friendship.,45.535563,4231,6.1,en,"Crime, Fantasy",https://image.tmdb.org/t/p/original/89166.jpg
1998-02-15,The Suicide Squad,A compelling story about war.,5.919434,23918,5.2,en,"Family, Science Fiction",https://image.tmdb.org/t/p/original/66160.jpg
2017-11-13,The Avengers,A compelling story about love.,4.985928,6553,5.9,en,"Crime, Western",https://image.tmdb.org/t/p/original/46955.jpg
1994-10-03,Io Capitano 5,A compelling story about friendship.,2.972907,22616,8.7,en,"Adventure, Romance, War",https://image.tmdb.org/t/p/original/75609.jpg
1998-09-10,Spotlight,A compelling story about justice.,39.195766,24974,5.6,en,"Fantasy, Music",https://image.tmdb.org/t/p/original/80737.jpg
1996-02-16,Dick Johnson Is Dead 2,A compelling story about survival.,13.865274,17952,5.3,en,"Romance, Thriller",https://image.tmdb.org/t/p/original/69262.jpg
2004-01-20,The Grand Budapest Hotel 5,A compelling story about justice.,22.472031,14022,3.4,de,Drama,https://image.tmdb.org/t/p/original/32930.jpg
2011-01-08,The Martian 5,A compelling story about justice.,5.464183,2131,7.5,ko,"Adventure, Science Fiction",https://image.tmdb.org/t/p/original/14417.jpg
2008-05-13,Never Rarely Sometimes Always,A compelling story about family.,28.379692,17422,4.7,es,Animation,https://image.tmdb.org/t/p/original/59433.jpg
2012-02-28,Three Billboards Outside Ebbing Missouri,A compelling story about adventure.,28.542789,11736,6.3,ja,Western,https://image.tmdb.org/t/p/original/75063.jpg
2000-05-03,Black Widow,A compelling story about survival.,7.496721,24667,8.7,fr,"Music, Thriller",https://image.tmdb.org/t/p/original/89532.jpg
2005-09-20,Showing Up 5,A compelling story about justice.,10.575808,5666,6.6,en,"Family, TV Movie",https://image.tmdb.org/t/p/original/71021.jpg
2022-05-13,"Quo Vadis, Aida?",A compelling story about justice.,4.706607,8977,6.6,en,"Crime, Horror, Science Fiction",https://image.tmdb.org/t/p/original/96461.jpg
1993-09-23,Mad Max: Fury Road,A compelling story about adventure.,75.067099,19432,5.8,en,"Fantasy, Drama, Science Fiction",https://image.tmdb.org/t/p/original/31981.jpg
1997-10-16,Tenet,A compelling story about war.,20.746727,15774,6.6,en,Comedy,https://image.tmdb.org/t/p/original/36164.jpg
2006-11-01,Riders of Justice 4,A compelling story about friendship.,54.527506,15883,6.3,en,"Animation, War",https://image.tmdb.org/t/p/original/83643.jpg
1992-06-14,Toy Story 4,A compelling story about friendship.,7.230463,28959,6.8,zh,"Mystery, Comedy",https://image.tmdb.org/t/p/original/46890.jpg
2006-04-11,Fast Color 5,A compelling story about war.,30.455199,11089,3.3,zh,"Animation, Thriller, Western",https://image.tmdb.org/t/p/original/29973.jpg
1993-03-07,Spotlight,A compelling story about survival.,29.036605,18272,6.7,en,"War, Thriller, Horror",https://image.tmdb.org/t/p/original/77156.jpg
2011-11-02,American Fiction 4,A compelling story about discovery.,23.530762,2281,6.7,en,"Animation, Music, Comedy",https://image.tmdb.org/t/p/original/20645.jpg
2005-08-03,Room,A compelling story about love.,67.416647,1617,9.3,en,"Romance, Crime, Family",https://image.tmdb.org/t/p/original/77298.jpg
1992-06-03,Phantom Thread,A compelling story about war.,10.002836,19533,6.2,de,"Drama, Science Fiction, TV Movie",https://image.tmdb.org/t/p/original/32699.jpg
2016-10-24,Pain and Glory 5,A compelling story about love.,2.801738,15689,6.5,fr,"Adventure, TV Movie",https://image.tmdb.org/t/p/original/62048.jpg
1995-09-16,EO,A compelling story about family.,22.277089,16999,6.7,en,"Science Fiction, Animation, Music",https://image.tmdb.org/t/p/original/99766.jpg
1998-05-24,Black Widow,A compelling story about survival.,26.135606,21129,6.7,de,"Animation, Music",https://image.tmdb.org/t/p/original/87269.jpg
1992-02-02,The Quiet Girl,A compelling story about war.,17.116173,28000,4.7,fr,"Documentary, Comedy",https://image.tmdb.org/t/p/original/94773.jpg
2021-09-08,Aftersun,A compelling story about justice.,4.634049,3675,7.2,en,Adventure,https://image.tmdb.org/t/p/original/57757.jpg
2012-07-16,Nomadland 5,A compelling story about survival.,14.04198,16318,5.1,en,Fantasy,https://image.tmdb.org/t/p/original/98179.jpg
2009-04-01,Get Out,A compelling story about friendship.,7.484845,5862,6.7,hi,"Animation, History",https://image.tmdb.org/t/p/original/47877.jpg
1993-01-25,Drive My Car,A compelling story about war.,11.153682,5472,5.2,ko,Romance,https://image.tmdb.org/t/p/original/86144.jpg
2002-09-20,Origin,A compelling story about discovery.,20.725068,18538,5.9,en,"Horror, Romance, TV Movie",https://image.tmdb.org/t/p/original/12544.jpg
2014-11-22,Living,A compelling story about adventure.,27.346684,4280,5.6,en,"Western, Adventure",https://image.tmdb.org/t/p/original/17951.jpg
1991-09-16,Ferrari 4,A compelling story about war.,5.285163,15707,5.9,en,Drama,https://image.tmdb.org/t/p/original/19758.jpg
1993-07-25,The Shape of Water 3,A compelling story about war.,10.394817,28351,6.1,es,"Action, War",https://image.tmdb.org/t/p/original/13744.jpg
2014-12-05,May December,A compelling story about war.,6.271257,24501,6.6,en,"Animation, History",https://image.tmdb.org/t/p/original/39537.jpg
2017-12-14,The Irishman,A compelling story about friendship.,4.428691,17770,6.1,en,"Drama, Animation",https://image.tmdb.org/t/p/original/78730.jpg
1998-02-15,Borat Subsequent Moviefilm,A compelling story about family.,30.592879,3472,7.2,en,Crime,https://image.tmdb.org/t/p/original/11821.jpg
1997-10-12,Saint Omer 3,A compelling story about survival.,47.99353,15484,5.6,en,"History, Documentary",https://image.tmdb.org/t/p/original/23115.jpg
2012-04-11,Little Women,A compelling story about friendship.,9.248082,357,6.7,en,Thriller,https://image.tmdb.org/t/p/original/33523.jpg
2017-01-08,The Favourite,A compelling story about love.,27.828464,16394,5.2,en,"Drama, Science Fiction, Romance",https://image.tmdb.org/t/p/original/22493.jpg
2004-02-19,The Holdovers 2,A compelling story about adventure.,45.459611,72,8.3,en,Family,https://image.tmdb.org/t/p/original/83827.jpg
1990-04-14,Inception,A compelling story about justice.,37.432191,1793,6.7,zh,Fantasy,https://image.tmdb.org/t/p/original/27688.jpg
1992-01-28,Room 4,A compelling story about survival.,4.037756,28400,5.4,en,"Action, Animation",https://image.tmdb.org/t/p/original/43700.jpg
2005-01-03,Shoplifters 3,A compelling story about adventure.,62.604428,8427,8.3,en,Mystery,https://image.tmdb.org/t/p/original/92856.jpg
1993-03-15,The Holdovers,A compelling story about war.,9.453791,6576,6.8,it,"Action, Music, Romance",https://image.tmdb.org/t/p/original/47994.jpg
2001-05-02,Riceboy Sleeps,A compelling story about survival.,8.287312,17436,5.4,en,"Documentary, Crime, Mystery",https://image.tmdb.org/t/p/original/62879.jpg
2010-06-20,Poor Things,A compelling story about war.,1.289305,25430,6.0,en,"Western, Documentary",https://image.tmdb.org/t/p/original/37382.jpg
2005-05-05,Goodfellas,A compelling story about adventure.,13.317398,10882,4.8,en,Mystery,https://image.tmdb.org/t/p/original/36112.jpg
2015-08-22,Joker 5,A compelling story about adventure.,2.308523,28705,4.8,ja,Adventure,https://image.tmdb.org/t/p/original/17743.jpg
1997-11-03,No Time to Die,A compelling story about friendship.,5.714741,15328,7.7,de,Family,https://image.tmdb.org/t/p/original/32241.jpg
