Release_Date,Title,Popularity,Vote_Count,Vote_Average,Genre,vote_category
1999,Dolemite Is My Name,7.554693,26241,6.8,Family,Average
1999,Dolemite Is My Name,7.554693,26241,6.8,History,Average
1993,Rocketman,14.352428,9468,6.4,Crime,Average
1999,Rocketman 2,56.49961,2955,5.8,Comedy,Below Average
1998,The Innocent 4,0.979212,9362,5.8,Mystery,Below Average
1998,The Innocent 4,0.979212,9362,5.8,Family,Below Average
1994,Avatar 5,8.684422,10496,5.6,Drama,Below Average
1994,Avatar 5,8.684422,10496,5.6,Thriller,Below Average
2011,The Father,38.838441,8642,5.8,TV Movie,Below Average
2011,The Father,38.838441,8642,5.8,Crime,Below Average
2005,Promising Young Woman,10.085426,2102,5.6,Music,Below Average
2005,Promising Young Woman,10.085426,2102,5.6,Crime,Below Average
2005,Promising Young Woman,10.085426,2102,5.6,Family,Below Average
2017,The Innocent,4.441805,19099,5.8,Comedy,Below Average
2017,The Innocent,4.441805,19099,5.8,Horror,Below Average
2017,The Innocent,4.441805,19099,5.8,History,Below Average
2009,Glass Onion: A Knives Out Mystery,11.060547,3769,6.6,History,Average
2009,Glass Onion: A Knives Out Mystery,11.060547,3769,6.6,Drama,Average
2020,Perfect Days,9.740636,5122,6.5,Documentary,Average
2020,Perfect Days,9.740636,5122,6.5,Music,Average
2020,Perfect Days,9.740636,5122,6.5,Horror,Average
2013,Frozen 3,49.400251,16947,4.6,Music,Poor
2013,Frozen 3,49.400251,16947,4.6,Horror,Poor
2002,Anatomy of a Fall,28.704178,4914,8.4,TV Movie,Excellent
1993,Society of the Snow,14.06862,13268,5.5,Music,Below Average
2006,Get Out,89.084321,1122,6.8,Romance,Average
2021,The Father 4,12.520148,2787,4.9,Fantasy,Poor
2021,The Father 4,12.520148,2787,4.9,Animation,Poor
2015,Crimes of the Future,1.20005,23491,8.0,Western,Excellent
2010,Interstellar,6.083665,15597,6.8,Thriller,Average
2010,Lady Bird 3,11.45652,10035,6.7,Fantasy,Average
2010,Lady Bird 3,11.45652,10035,6.7,Western,Average
2010,Lady Bird 3,11.45652,10035,6.7,Family,Average
2017,Waves,3.413456,1324,6.0,Western,Average
2001,Once Upon a Time in Hollywood,58.963668,19887,4.0,Western,Poor
2001,Once Upon a Time in Hollywood,58.963668,19887,4.0,Crime,Poor
2000,Malcolm & Marie 4,29.121371,27724,8.2,Action,Excellent
2000,Malcolm & Marie 4,29.121371,27724,8.2,Documentary,Excellent
2000,Malcolm & Marie 4,29.121371,27724,8.2,Crime,Excellent
1995,The Quiet Girl 5,6.247344,13572,7.2,Comedy,Good
1999,Men,17.871246,11314,5.8,Family,Below Average
2005,Another Round,25.563094,24684,6.8,Science Fiction,Average
2005,Another Round,25.563094,24684,6.8,Action,Average
2005,Another Round,25.563094,24684,6.8,Family,Average
2021,Toy Story 4,56.699133,23867,4.6,Crime,Poor
2001,Joker,42.679703,7025,3.9,TV Movie,Very Poor
2001,Joker,42.679703,7025,3.9,War,Very Poor
2001,Joker,42.679703,7025,3.9,Thriller,Very Poor
1990,The Trial of the Chicago 7,14.480056,12127,6.2,Documentary,Average
2011,The Godfather,29.802243,26065,5.2,Romance,Below Average
2011,The Godfather,29.802243,26065,5.2,Action,Below Average
2011,The Godfather,29.802243,26065,5.2,Adventure,Below Average
2011,Compartment No. 6,16.517338,5720,5.6,Music,Below Average
2011,Compartment No. 6,16.517338,5720,5.6,Crime,Below Average
2011,Compartment No. 6,16.517338,5720,5.6,Adventure,Below Average
2020,Thor: Love and Thunder,16.090689,12598,6.1,Comedy,Average
2020,Thor: Love and Thunder,16.090689,12598,6.1,Action,Average
2003,Perfect Days,2.437522,17616,4.8,History,Poor
2003,Perfect Days,2.437522,17616,4.8,Comedy,Poor
2003,Perfect Days,2.437522,17616,4.8,Action,Poor
2022,Dunkirk,2.696648,20977,6.1,Western,Average
2022,Dunkirk,2.696648,20977,6.1,Thriller,Average
2015,Ex Machina,15.080615,21914,4.9,Science Fiction,Poor
2015,Ex Machina,15.080615,21914,4.9,Horror,Poor
2002,Aftersun 4,6.263049,24266,7.4,Crime,Good
1992,Crimes of the Future 4,0.425227,25590,6.1,War,Average
2008,The Eight Mountains,25.663149,25062,6.8,Drama,Average
2008,The Eight Mountains,25.663149,25062,6.8,Thriller,Average
2019,Carol,0.66052,29827,4.1,Drama,Poor
2019,Carol,0.66052,29827,4.1,Mystery,Poor
2011,Crimes of the Future,18.09104,15446,6.9,History,Average
2011,Crimes of the Future,18.09104,15446,6.9,Crime,Average
2011,Crimes of the Future,18.09104,15446,6.9,Comedy,Average
1994,Gladiator 4,15.495554,21825,8.0,War,Excellent
1994,Gladiator 4,15.495554,21825,8.0,Horror,Excellent
2016,Tár,69.356163,25721,6.3,Thriller,Average
2016,Tár,69.356163,25721,6.3,Documentary,Average
2016,Tár,69.356163,25721,6.3,War,Average
2004,Bridge of Spies,13.241233,15206,6.8,Action,Average
2004,Bridge of Spies,13.241233,15206,6.8,Fantasy,Average
2004,Bridge of Spies,13.241233,15206,6.8,Family,Average
2004,Parasite,1.314282,27442,5.9,Animation,Below Average
2004,Parasite,1.314282,27442,5.9,Science Fiction,Below Average
2009,Supernova,16.045316,18099,6.7,History,Average
2009,Supernova,16.045316,18099,6.7,Documentary,Average
2009,Supernova,16.045316,18099,6.7,Drama,Average
1992,Return to Seoul,36.789122,16911,8.1,Adventure,Excellent
1992,Return to Seoul,36.789122,16911,8.1,War,Excellent
1992,Return to Seoul,36.789122,16911,8.1,Romance,Excellent
2006,The Lighthouse,115.202513,17614,8.9,Animation,Excellent
2006,The Lighthouse,115.202513,17614,8.9,Western,Excellent
2006,The Lighthouse,115.202513,17614,8.9,TV Movie,Excellent
1990,Finding Nemo 5,11.254423,2516,6.6,Western,Average
1992,The Batman 4,7.722038,20719,5.0,Comedy,Below Average
1992,The Batman 4,7.722038,20719,5.0,Thriller,Below Average
1992,The Batman 4,7.722038,20719,5.0,History,Below Average
2018,Godzilla Minus One,47.428695,25777,6.9,Horror,Average
2018,Godzilla Minus One,47.428695,25777,6.9,Crime,Average
1990,Time,4.245114,12082,4.7,Science Fiction,Poor
1990,Time,4.245114,12082,4.7,Horror,Poor
1990,Time,4.245114,12082,4.7,Drama,Poor
1994,Parasite,19.112533,16146,5.5,Action,Below Average
1994,Parasite,19.112533,16146,5.5,Western,Below Average
2016,The Personal History of David Copperfield,10.407906,14353,5.6,Comedy,Below Average
2016,The Personal History of David Copperfield,10.407906,14353,5.6,Adventure,Below Average
2009,Judy,0.839002,27829,8.6,Drama,Excellent
1993,Supernova 5,8.5324,26563,7.9,Mystery,Good
2003,Decision to Leave,6.163915,5489,7.7,War,Good
2008,Everything Everywhere All at Once,23.173053,10444,7.2,History,Good
2008,Everything Everywhere All at Once,23.173053,10444,7.2,Animation,Good
2005,Barbie 4,59.436603,23830,5.1,Mystery,Below Average
2011,The Post,6.240785,3100,6.5,Crime,Average
2011,The Post,6.240785,3100,6.5,Thriller,Average
2011,The Post,6.240785,3100,6.5,War,Average
2002,Shiva Baby,33.369532,6507,8.4,Adventure,Excellent
2002,Shiva Baby,33.369532,6507,8.4,Family,Excellent
2002,Shiva Baby,33.369532,6507,8.4,War,Excellent
2017,Oppenheimer 2,1.139024,26473,6.7,Animation,Average
2017,Oppenheimer 2,1.139024,26473,6.7,Family,Average
2017,Oppenheimer 2,1.139024,26473,6.7,Romance,Average
2005,Eternals,15.449047,21562,7.4,Fantasy,Good
2005,Eternals,15.449047,21562,7.4,Action,Good
2005,Eternals,15.449047,21562,7.4,Family,Good
1996,Glass Onion: A Knives Out Mystery,1.463247,29145,4.3,Horror,Poor
1996,Glass Onion: A Knives Out Mystery,1.463247,29145,4.3,Science Fiction,Poor
2006,The Teachers' Lounge,54.372011,14701,7.1,Romance,Good
2008,Manchester by the Sea,29.07873,7003,4.9,TV Movie,Poor
2008,Manchester by the Sea,29.07873,7003,4.9,Thriller,Poor
2008,Manchester by the Sea,29.07873,7003,4.9,Crime,Poor
2016,Perfect Days,21.455962,983,5.9,Family,Below Average
2016,Perfect Days,21.455962,983,5.9,Animation,Below Average
2016,Perfect Days,21.455962,983,5.9,Action,Below Average
2003,Soul,34.733654,21671,7.9,Adventure,Good
2013,Drive My Car,20.855216,8267,6.6,War,Average
2008,Showing Up 3,69.439521,6102,7.2,Music,Good
2008,Showing Up 3,69.439521,6102,7.2,Fantasy,Good
1994,Waves,25.032329,2916,6.0,Music,Average
1997,Riceboy Sleeps,51.714512,580,3.9,Fantasy,Very Poor
1997,Riceboy Sleeps,51.714512,580,3.9,History,Very Poor
1994,The Favourite,14.560235,12094,5.1,Thriller,Below Average
1994,The Favourite,14.560235,12094,5.1,Action,Below Average
1994,The Favourite,14.560235,12094,5.1,Family,Below Average
1997,Uncut Gems 5,2.490061,317,7.0,Animation,Good
1997,Uncut Gems 5,2.490061,317,7.0,Thriller,Good
1997,Uncut Gems 5,2.490061,317,7.0,Comedy,Good
1997,Doctor Strange in the Multiverse of Madness 3,15.023058,27994,6.6,Fantasy,Average
1997,Doctor Strange in the Multiverse of Madness 3,15.023058,27994,6.6,Thriller,Average
2019,Pieces of a Woman 4,2.713481,3752,8.2,Action,Excellent
2019,Pieces of a Woman 4,2.713481,3752,8.2,Thriller,Excellent
2020,The Midnight Sky,17.953967,8984,6.4,Documentary,Average
2020,The Midnight Sky,17.953967,8984,6.4,Family,Average
2020,The Midnight Sky,17.953967,8984,6.4,Crime,Average
2007,Problemista,13.174647,28802,5.1,Music,Below Average
2007,Problemista,13.174647,28802,5.1,Drama,Below Average
2007,Problemista,13.174647,28802,5.1,Family,Below Average
1995,Green Book,19.487689,775,6.2,Family,Average
1995,Green Book,19.487689,775,6.2,Mystery,Average
2014,Roma 5,0.201956,28061,7.4,Drama,Good
2006,News of the World,4.334297,8974,4.1,Horror,Poor
1995,Toy Story 4,13.519133,24208,6.6,Mystery,Average
1995,Toy Story 4,13.519133,24208,6.6,Crime,Average
1999,Jojo Rabbit,60.117091,28443,4.7,Adventure,Poor
1999,Jojo Rabbit,60.117091,28443,4.7,Science Fiction,Poor
1999,Jojo Rabbit,60.117091,28443,4.7,Documentary,Poor
2023,Society of the Snow,9.677477,7745,6.4,Romance,Average
2023,Society of the Snow,9.677477,7745,6.4,Family,Average
2002,Thor: Love and Thunder,11.045874,16212,7.1,War,Good
2012,Tenet 5,25.084006,14441,6.9,Music,Average
2012,Tenet 5,25.084006,14441,6.9,TV Movie,Average
2012,Tenet 5,25.084006,14441,6.9,Horror,Average
2014,Arrival,18.516357,11387,7.8,Comedy,Good
2022,Black Panther: Wakanda Forever,7.102841,13284,6.5,Romance,Average
2022,Black Panther: Wakanda Forever,7.102841,13284,6.5,Crime,Average
2022,Black Panther: Wakanda Forever,7.102841,13284,6.5,Music,Average
2000,Nyad 5,10.580348,14307,6.8,Music,Average
2020,The Son 4,4.910334,8046,6.9,Drama,Average
2020,The Son 4,4.910334,8046,6.9,Fantasy,Average
1994,Roma,67.640522,7606,5.0,War,Below Average
1994,Roma,67.640522,7606,5.0,Thriller,Below Average
1994,Roma,67.640522,7606,5.0,History,Below Average
2021,Cold War 3,2.79983,16933,6.0,Crime,Average
2019,Oppenheimer 4,9.299105,24379,3.2,Drama,Very Poor
2019,Oppenheimer 4,9.299105,24379,3.2,History,Very Poor
2013,The Silence of the Lambs,0.523573,2059,6.7,Adventure,Average
2013,The Silence of the Lambs,0.523573,2059,6.7,Drama,Average
2013,The Silence of the Lambs,0.523573,2059,6.7,Fantasy,Average
1992,The Trial of the Chicago 7,5.014907,19677,2.9,Mystery,Very Poor
1990,Portrait of a Lady on Fire,30.325431,4685,7.2,Documentary,Good
1990,Portrait of a Lady on Fire,30.325431,4685,7.2,Romance,Good
1990,Portrait of a Lady on Fire,30.325431,4685,7.2,Family,Good
1991,Gladiator,4.492273,1673,8.2,Fantasy,Excellent
1991,Gladiator,4.492273,1673,8.2,History,Excellent
2011,Jojo Rabbit,1.669011,6486,6.8,Drama,Average
2011,Jojo Rabbit,1.669011,6486,6.8,Action,Average
2011,Jojo Rabbit,1.669011,6486,6.8,Fantasy,Average
1990,Drive My Car,12.86632,25633,7.0,Action,Good
2019,Doctor Strange in the Multiverse of Madness,0.200385,12038,7.6,History,Good
2019,Doctor Strange in the Multiverse of Madness,0.200385,12038,7.6,Horror,Good
1996,Speak No Evil,1.771514,19833,5.7,TV Movie,Below Average
1996,Speak No Evil,1.771514,19833,5.7,Mystery,Below Average
1996,Speak No Evil,1.771514,19833,5.7,Action,Below Average
1997,Braveheart,32.966264,15087,4.7,Family,Poor
2020,Thor: Love and Thunder,29.522048,25091,6.1,Science Fiction,Average
2020,Thor: Love and Thunder,29.522048,25091,6.1,Thriller,Average
2020,Thor: Love and Thunder,29.522048,25091,6.1,Documentary,Average
2011,The Father,49.334771,7153,5.3,Mystery,Below Average
2011,The Father,49.334771,7153,5.3,Thriller,Below Average
2011,The Father,49.334771,7153,5.3,Horror,Below Average
1992,Three Billboards Outside Ebbing Missouri,38.553706,19641,6.3,Romance,Average
1992,Three Billboards Outside Ebbing Missouri,38.553706,19641,6.3,Mystery,Average
1992,Three Billboards Outside Ebbing Missouri,38.553706,19641,6.3,Action,Average
2005,One Night in Miami,22.98815,19894,6.5,Drama,Average
2005,One Night in Miami,22.98815,19894,6.5,History,Average
2017,Fallen Leaves,1.075039,1920,5.6,Science Fiction,Below Average
2017,Fallen Leaves,1.075039,1920,5.6,Comedy,Below Average
1996,The Eight Mountains 3,30.543211,742,5.3,Science Fiction,Below Average
1998,Preparations to Be Together 3,37.352623,19907,3.6,Science Fiction,Very Poor
2014,The Quiet Girl 2,32.097183,26157,6.0,Action,Average
2014,The Quiet Girl 2,32.097183,26157,6.0,Romance,Average
2014,The Quiet Girl 2,32.097183,26157,6.0,Music,Average
2011,American Beauty 3,14.205014,4619,5.7,Adventure,Below Average
2011,American Beauty 3,14.205014,4619,5.7,Documentary,Below Average
2023,La La Land 2,5.30281,11144,5.8,History,Below Average
2023,La La Land 2,5.30281,11144,5.8,Thriller,Below Average
2021,Goodfellas,37.329226,4466,7.1,Crime,Good
2009,A Beautiful Mind,25.977601,26907,8.6,Animation,Excellent
1991,Fast Color,79.016497,14522,5.8,Romance,Below Average
1991,Fast Color,79.016497,14522,5.8,History,Below Average
2001,Inception,3.384773,3345,6.7,Adventure,Average
1998,Green Book,5.115003,15555,6.5,Action,Average
1996,Fast Color,4.760021,12824,7.6,Mystery,Good
1996,Fast Color,4.760021,12824,7.6,Music,Good
1996,The Matrix 3,31.456312,24562,5.1,Western,Below Average
1996,The Matrix 3,31.456312,24562,5.1,Romance,Below Average
2011,Riceboy Sleeps 3,4.138203,7066,5.1,Science Fiction,Below Average
2011,Riceboy Sleeps 3,4.138203,7066,5.1,Music,Below Average
2001,Sick of Myself,1.379711,28960,5.2,Animation,Below Average
2001,Sick of Myself,1.379711,28960,5.2,Drama,Below Average
2001,Sick of Myself,1.379711,28960,5.2,History,Below Average
1995,The Promised Land,130.873449,2763,3.5,History,Very Poor
2007,Top Gun: Maverick,0.502607,1382,6.1,Fantasy,Average
2007,Top Gun: Maverick,0.502607,1382,6.1,Science Fiction,Average
2007,Top Gun: Maverick,0.502607,1382,6.1,War,Average
1995,Manchester by the Sea,36.065801,14244,4.9,Mystery,Poor
1995,Manchester by the Sea,36.065801,14244,4.9,Documentary,Poor
1995,Manchester by the Sea,36.065801,14244,4.9,Family,Poor
2009,Get Out,9.094163,9646,6.5,Western,Average
2009,Get Out,9.094163,9646,6.5,Mystery,Average
2009,Black Panther: Wakanda Forever,36.854588,3386,3.3,Family,Very Poor
2009,Black Panther: Wakanda Forever,36.854588,3386,3.3,Science Fiction,Very Poor
1992,The Trial of the Chicago 7,16.176571,8491,6.1,Romance,Average
1992,The Trial of the Chicago 7,16.176571,8491,6.1,Comedy,Average
1992,The Trial of the Chicago 7,16.176571,8491,6.1,Documentary,Average
1995,Avengers: Endgame 3,46.380638,10267,5.9,Fantasy,Below Average
2007,Bardo,52.12603,16457,5.5,Thriller,Below Average
2007,Bardo,52.12603,16457,5.5,Western,Below Average
1998,Iron Man 3,0.182796,20339,7.4,Thriller,Good
1998,Iron Man 3,0.182796,20339,7.4,Fantasy,Good
1990,Braveheart,1.568145,16723,5.2,Fantasy,Below Average
1992,Possessor,5.76321,4868,6.6,Music,Average
1992,Possessor,5.76321,4868,6.6,Action,Average
1992,Possessor,5.76321,4868,6.6,Mystery,Average
2013,Midsommar,22.131806,18357,5.4,Documentary,Below Average
2013,Midsommar,22.131806,18357,5.4,Music,Below Average
2013,Midsommar,22.131806,18357,5.4,Animation,Below Average
1996,The Banshees of Inisherin,43.833794,19482,8.2,Comedy,Excellent
1996,The Banshees of Inisherin,43.833794,19482,8.2,Animation,Excellent
1996,The Banshees of Inisherin,43.833794,19482,8.2,Music,Excellent
2005,The Avengers,12.321573,27076,6.0,Music,Average
2005,The Avengers,12.321573,27076,6.0,Romance,Average
2005,The Avengers,12.321573,27076,6.0,Horror,Average
2000,Inception,18.677545,16534,7.0,Crime,Good
1996,Speak No Evil,4.177414,13629,6.9,War,Average
1996,Speak No Evil,4.177414,13629,6.9,Comedy,Average
1991,Godzilla Minus One 5,32.691713,4549,7.6,Drama,Good
1991,Godzilla Minus One 5,32.691713,4549,7.6,Mystery,Good
1991,Godzilla Minus One 5,32.691713,4549,7.6,Crime,Good
1998,Tenet 3,68.424805,18867,6.4,War,Average
1998,Tenet 3,68.424805,18867,6.4,Action,Average
2022,Corsage 4,6.255866,5604,4.6,Fantasy,Poor
2022,Corsage 4,6.255866,5604,4.6,Romance,Poor
2022,Corsage 4,6.255866,5604,4.6,Thriller,Poor
1990,Drive My Car,13.657045,3913,6.7,Family,Average
1990,Drive My Car,13.657045,3913,6.7,Drama,Average
2007,Green Book,1.801035,5374,6.5,Family,Average
2007,Green Book,1.801035,5374,6.5,Horror,Average
2007,Green Book,1.801035,5374,6.5,Adventure,Average
2002,"I, Tonya 5",16.380407,459,2.6,Science Fiction,Very Poor
2005,Whiplash,13.974592,26411,4.2,Mystery,Poor
2005,Whiplash,13.974592,26411,4.2,Documentary,Poor
2005,Whiplash,13.974592,26411,4.2,Western,Poor
2003,The Matrix,3.119899,20840,7.0,Comedy,Good
2014,May December,11.6703,21088,7.9,Animation,Good
2014,May December,11.6703,21088,7.9,Family,Good
2023,Never Rarely Sometimes Always,8.132455,4816,6.1,Adventure,Average
2023,Never Rarely Sometimes Always,8.132455,4816,6.1,Drama,Average
1998,Whiplash,14.755816,879,7.2,Science Fiction,Good
1998,Whiplash,14.755816,879,7.2,TV Movie,Good
1998,Whiplash,14.755816,879,7.2,Horror,Good
2016,Living,17.621094,6089,6.3,History,Average
2007,American Fiction,0.170637,29866,6.2,Documentary,Average
1997,First Cow,28.626335,7317,6.0,Animation,Average
2006,"Quo Vadis, Aida?",24.966457,28150,6.3,Western,Average
2021,Lady Bird 4,9.123163,3669,6.7,Mystery,Average
2015,Finding Nemo,1.087771,3612,5.7,Thriller,Below Average
2015,Finding Nemo,1.087771,3612,5.7,Family,Below Average
2006,If Beale Street Could Talk,28.124435,8594,7.7,War,Good
2006,If Beale Street Could Talk,28.124435,8594,7.7,Horror,Good
2001,Ferrari 2,62.099857,25427,5.0,Family,Below Average
1997,The Worst Person in the World 3,5.492727,18842,8.2,History,Excellent
1997,The Worst Person in the World 3,5.492727,18842,8.2,Science Fiction,Excellent
1998,Joker,7.817184,14395,5.9,Comedy,Below Average
1998,Joker,7.817184,14395,5.9,Western,Below Average
2004,Tár,4.062233,10993,6.1,Horror,Average
2004,Tár,4.062233,10993,6.1,War,Average
1992,Dunkirk 3,17.204642,23986,5.4,History,Below Average
1992,Dunkirk 3,17.204642,23986,5.4,Thriller,Below Average
1992,Dunkirk 3,17.204642,23986,5.4,Drama,Below Average
2015,The Wolf of Wall Street,3.364619,19347,6.7,History,Average
2015,The Wolf of Wall Street,3.364619,19347,6.7,Action,Average
2015,The Wolf of Wall Street,3.364619,19347,6.7,War,Average
2007,Oppenheimer,8.807155,5141,5.7,Comedy,Below Average
2007,Oppenheimer,8.807155,5141,5.7,Animation,Below Average
2007,Oppenheimer,8.807155,5141,5.7,Adventure,Below Average
1990,The Gentlemen 3,23.881308,1368,5.6,Crime,Below Average
1990,The Gentlemen 3,23.881308,1368,5.6,Animation,Below Average
1997,Dunkirk,16.424884,25576,6.9,Fantasy,Average
2016,Goodfellas,9.77028,25624,7.6,Thriller,Good
2003,The Martian,10.903152,24613,4.9,Romance,Poor
2003,The Martian,10.903152,24613,4.9,Thriller,Poor
1999,Robot Dreams,16.515791,16781,7.2,Mystery,Good
